50000 50000
11884 35587 49
11885 2368 5
11886 17416 17
11887 35230 21
11888 34459 59
11889 22274 4
11890 2051 34
11891 25601 22
11892 43606 37
11893 10206 15
11894 12893 8
11895 6880 2
11896 9167 6
11897 40273 53
11898 26046 14
11899 35440 8
11900 13222 42
11901 18051 31
11902 3857 34
11903 19488 39
11904 36889 4
11905 14445 55
11906 33840 28
11907 48676 11
11908 14999 5
11909 26260 15
11910 41257 13
11911 35459 22
11912 17738 23
11913 5394 18
11914 27750 7
11915 27415 33
11916 49596 45
11917 49364 11
11918 44754 4
11919 5348 19
11920 27073 16
11921 15742 12
11922 38454 30
11923 37168 19
11924 8986 32
11925 37952 13
11926 2425 20
11927 30758 53
11928 9737 42
11929 8063 2
11930 35013 38
11931 8440 19
11932 9515 20
11933 10382 55
11934 46560 42
11935 47236 19
11936 188 53
11937 26416 57
11938 45329 8
11939 9144 35
11940 26277 5
11941 35089 20
11942 1736 44
11943 16113 59
11944 1712 12
11945 7715 57
11946 39082 57
11947 11495 24
11948 47122 30
11949 23340 40
11950 19223 60
11951 24816 5
11952 39167 17
11953 11627 41
11954 34100 28
11955 5611 41
11956 36870 10
11957 2178 31
11958 36036 20
11959 36696 50
11960 44636 49
11961 48764 60
11962 34468 24
11963 23623 22
11964 39350 4
11965 12123 32
11966 22856 58
11967 28851 42
11968 40426 14
11969 5615 4
11970 47094 2
11971 42164 29
11972 30495 2
11973 31300 3
11974 46253 15
11975 33358 57
11976 4626 44
11977 13544 45
11978 14277 49
11979 49209 44
11980 9581 38
11981 41974 18
11982 49620 54
11983 19832 35
11984 20839 51
11985 10843 35
11986 23366 41
11987 42912 41
11988 41443 45
11989 34332 9
11990 556 35
11991 36345 60
11992 47418 13
11993 26461 21
11994 25023 58
11995 10693 48
11996 39804 14
11997 36479 28
11998 35573 29
11999 19137 33
12000 27206 49
12001 46692 9
12002 20676 28
12003 34649 30
12004 27205 39
12005 34856 33
12006 23536 10
12007 36274 39
12008 21964 32
12009 44808 31
12010 8500 4
12011 42150 51
12012 45295 31
12013 49881 47
12014 681 15
12015 49214 46
12016 44341 37
12017 25219 17
12018 1472 16
12019 8181 59
12020 43252 29
12021 14497 9
12022 32167 6
12023 41520 49
12024 17333 49
12025 42622 41
12026 36038 60
12027 26720 38
12028 14855 37
12029 22956 25
12030 215 15
12031 22506 12
12032 45413 20
12033 27208 6
12034 15993 58
12035 49865 33
12036 23202 60
12037 22141 40
12038 6212 60
12039 39681 45
12040 39944 11
12041 41857 6
12042 21086 18
12043 32318 15
12044 35580 17
12045 115 19
12046 9703 35
12047 38454 40
12048 32922 47
12049 1077 11
12050 49614 20
12051 42659 60
12052 27675 18
12053 13869 19
12054 7462 41
12055 38316 18
12056 10482 51
12057 29354 46
12058 44907 16
12059 36081 58
12060 16625 36
12061 35334 43
12062 29666 13
12063 24532 38
12064 10732 38
12065 11017 27
12066 44650 52
12067 33842 42
12068 19992 49
12069 16845 6
12070 4270 38
12071 3522 60
12072 33072 22
12073 22193 11
12074 17938 44
12075 177 27
12076 14347 41
12077 40054 4
12078 25853 21
12079 23377 29
12080 33070 47
12081 40713 34
12082 22358 12
12083 16323 10
12084 47699 3
12085 83 13
12086 15938 51
12087 38093 59
12088 28477 19
12089 31782 14
12090 6036 18
12091 12339 8
12092 23354 26
12093 35352 41
12094 32550 38
12095 22936 58
12096 35510 3
12097 7610 50
12098 4353 23
12099 22669 3
12100 18523 8
12101 30418 6
12102 1138 10
12103 31950 49
12104 27109 2
12105 28494 59
12106 48714 16
12107 16100 7
12108 8189 39
12109 17609 45
12110 46351 33
12111 11972 40
12112 35008 46
12113 31800 48
12114 32228 28
12115 28631 43
12116 16269 50
12117 2860 48
12118 22575 58
12119 38005 16
12120 6529 44
12121 38136 27
12122 22808 22
12123 42683 52
12124 18790 17
12125 8697 54
12126 31142 27
12127 13177 2
12128 35973 39
12129 42592 25
12130 49356 51
12131 18813 8
12132 13103 3
12133 10172 13
12134 21688 11
12135 10929 19
12136 23195 16
12137 19632 9
12138 29526 45
12139 7837 30
12140 37003 16
12141 42497 60
12142 28734 53
12143 5993 37
12144 8598 33
12145 30073 50
12146 8954 17
12147 23952 14
12148 38761 25
12149 21865 11
12150 13578 48
12151 35482 15
12152 22910 38
12153 17326 55
12154 29558 54
12155 40429 27
12156 26815 2
12157 47279 41
12158 32266 22
12159 31426 9
12160 22688 17
12161 9440 46
12162 30841 3
12163 18030 22
12164 49458 11
12165 21138 56
12166 26720 19
12167 22245 30
12168 1836 8
12169 39705 49
12170 20893 25
12171 2394 53
12172 48601 39
12173 14346 6
12174 24866 2
12175 37818 7
12176 44528 10
12177 13113 39
12178 27703 20
12179 23787 17
12180 15877 6
12181 8639 51
12182 27826 47
12183 28040 36
12184 10112 52
12185 1839 27
12186 41916 52
12187 24364 51
12188 43950 49
12189 40570 30
12190 24564 7
12191 25792 53
12192 42104 21
12193 39719 43
12194 48798 54
12195 11912 38
12196 43739 51
12197 4946 56
12198 1342 17
12199 24098 42
12200 22369 45
12201 43464 37
12202 45124 46
12203 8864 49
12204 41851 29
12205 2287 42
12206 22565 42
12207 9410 32
12208 24485 51
12209 27458 32
12210 17506 57
12211 47951 36
12212 8326 45
12213 12864 25
12214 20102 4
12215 13911 9
12216 37207 51
12217 3917 24
12218 30811 24
12219 19988 11
12220 13252 10
12221 36700 10
12222 39829 28
12223 47534 59
12224 1643 48
12225 37631 31
12226 5319 49
12227 5749 44
12228 22697 47
12229 27221 57
12230 3253 11
12231 15498 28
12232 41078 31
12233 5166 34
12234 46375 49
12235 11142 25
12236 44687 18
12237 14302 31
12238 25410 42
12239 45130 28
12240 36863 37
12241 46776 10
12242 20787 42
12243 36305 52
12244 12999 19
12245 47970 26
12246 49381 36
12247 40951 37
12248 41331 54
12249 33790 41
12250 13390 36
12251 13547 5
12252 22468 32
12253 14165 59
12254 32284 45
12255 5203 54
12256 46369 16
12257 44286 32
12258 3820 2
12259 22260 48
12260 3767 54
12261 46602 40
12262 4387 50
12263 22507 37
12264 38293 52
12265 33433 48
12266 35136 23
12267 25370 60
12268 49444 11
12269 12542 42
12270 23171 9
12271 36414 37
12272 5178 26
12273 28113 18
12274 45952 19
12275 7597 43
12276 25062 38
12277 43934 23
12278 14062 37
12279 16267 14
12280 47270 31
12281 8314 15
12282 3843 55
12283 27053 45
12284 14936 49
12285 21130 58
12286 33050 49
12287 40156 19
12288 37915 60
12289 6298 16
12290 44613 47
12291 37276 10
12292 37891 46
12293 20484 38
12294 26646 13
12295 46117 34
12296 1365 60
12297 31967 33
12298 1536 60
12299 4588 55
12300 16810 11
12301 20294 35
12302 16157 31
12303 24283 31
12304 27126 18
12305 17379 27
12306 40514 15
12307 13254 44
12308 23928 47
12309 12184 27
12310 44031 6
12311 12911 40
12312 36918 21
12313 28775 39
12314 43223 17
12315 3933 60
12316 1258 48
12317 2084 46
12318 23013 57
12319 10506 33
12320 189 42
12321 22995 16
12322 47488 33
12323 39053 58
12324 22816 14
12325 43128 16
12326 47734 53
12327 47131 16
12328 35539 10
12329 5570 23
12330 1408 33
12331 13038 53
12332 46838 13
12333 31900 48
12334 17339 54
12335 16834 19
12336 48475 56
12337 18001 32
12338 28762 22
12339 18129 40
12340 20506 26
12341 36565 14
12342 615 2
12343 10298 52
12344 17364 26
12345 46271 48
12346 38359 22
12347 4558 36
12348 26444 31
12349 27814 49
12350 17022 2
12351 36546 46
12352 40000 37
12353 39324 21
12354 47897 49
12355 18723 14
12356 21483 8
12357 10714 17
12358 26444 26
12359 34105 29
12360 33098 8
12361 14921 60
12362 44271 18
12363 30794 8
12364 13702 24
12365 24791 24
12366 46391 15
12367 48076 54
12368 16132 5
12369 7615 18
12370 6485 51
12371 39206 51
12372 8428 16
12373 12915 40
12374 916 51
12375 5428 48
12376 40174 40
12377 26264 14
12378 3532 39
12379 8548 27
12380 6871 27
12381 39256 17
12382 11062 5
12383 625 60
12384 32740 56
12385 18317 9
12386 35029 31
12387 23733 43
12388 23047 36
12389 27400 53
12390 35065 29
12391 21884 38
12392 26420 25
12393 42108 54
12394 39051 52
12395 45544 49
12396 9018 9
12397 35719 14
12398 7606 38
12399 747 28
12400 21544 13
12401 30134 12
12402 18037 26
12403 2436 43
12404 44145 8
12405 27066 17
12406 28381 14
12407 19082 48
12408 25412 58
12409 32678 22
12410 22691 41
12411 47738 19
12412 22536 7
12413 14577 9
12414 31160 13
12415 15722 5
12416 17678 45
12417 35204 15
12418 28718 57
12419 47320 35
12420 47468 33
12421 14146 47
12422 3037 55
12423 49612 35
12424 15562 55
12425 38911 58
12426 38705 19
12427 32631 9
12428 41554 32
12429 4284 13
12430 29191 21
12431 48010 44
12432 1198 57
12433 13350 34
12434 17534 23
12435 31768 47
12436 41959 50
12437 2897 32
12438 33070 7
12439 7077 28
12440 13613 29
12441 15091 16
12442 8860 56
12443 14645 21
12444 12903 24
12445 17242 59
12446 47126 55
12447 1190 12
12448 4230 43
12449 16895 22
12450 15281 16
12451 10067 18
12452 25945 39
12453 1449 27
12454 25877 55
12455 44803 5
12456 8051 58
12457 30601 48
12458 37547 28
12459 36973 27
12460 20979 39
12461 1965 7
12462 35879 21
12463 43854 38
12464 11360 54
12465 45870 3
12466 39010 54
12467 12839 38
12468 14871 56
12469 49049 6
12470 29016 15
12471 9408 37
12472 30212 32
12473 41640 8
12474 5407 32
12475 23674 15
12476 22751 51
12477 3743 58
12478 39085 41
12479 26590 25
12480 46219 2
12481 2828 3
12482 40860 59
12483 49106 2
12484 33790 53
12485 7167 49
12486 32405 6
12487 34391 32
12488 23245 59
12489 36887 49
12490 28116 8
12491 36966 37
12492 42737 30
12493 31679 11
12494 7743 38
12495 30446 59
12496 46750 20
12497 2654 48
12498 25589 41
12499 49173 20
12500 27150 42
12501 37873 5
12502 7698 46
12503 33296 38
12504 25788 9
12505 3585 27
12506 33339 47
12507 38341 3
12508 21183 5
12509 42500 3
12510 29572 53
12511 35834 40
12512 11854 19
12513 365 49
12514 20734 35
12515 48810 15
12516 27605 49
12517 9061 34
12518 12812 36
12519 49270 9
12520 48097 20
12521 36328 28
12522 22342 20
12523 34744 60
12524 37012 9
12525 34524 20
12526 26671 31
12527 44837 14
12528 44756 36
12529 5037 3
12530 10540 8
12531 34431 39
12532 35736 6
12533 26802 52
12534 20183 46
12535 95 31
12536 44181 38
12537 8243 21
12538 66 8
12539 8841 42
12540 33698 46
12541 40198 16
12542 35482 60
12543 8225 28
12544 35755 24
12545 2945 53
12546 16532 10
12547 13069 56
12548 6306 34
12549 34460 12
12550 40835 22
12551 21363 3
12552 22782 32
12553 30699 38
12554 17691 26
12555 9476 26
12556 13292 36
12557 36424 26
12558 6769 13
12559 4020 47
12560 42780 58
12561 47084 48
12562 27862 47
12563 42781 3
12564 22325 59
12565 20832 43
12566 18398 44
12567 17153 20
12568 9843 60
12569 48573 20
12570 8791 42
12571 19196 41
12572 37743 7
12573 20937 18
12574 20568 18
12575 43517 48
12576 41157 29
12577 28650 41
12578 44735 35
12579 8313 30
12580 49528 42
12581 49910 6
12582 12476 24
12583 31579 39
12584 42444 39
12585 32836 54
12586 49007 29
12587 2803 26
12588 28009 6
12589 3341 26
12590 16116 17
12591 30237 25
12592 11606 16
12593 5327 27
12594 35184 38
12595 30994 53
12596 40674 55
12597 35694 49
12598 35204 22
12599 4320 55
12600 44579 29
12601 20067 19
12602 30381 16
12603 28906 18
12604 6413 9
12605 12051 37
12606 34993 12
12607 26563 5
12608 17972 29
12609 26429 33
12610 4263 43
12611 18784 12
12612 3645 41
12613 40878 41
12614 45413 60
12615 18499 18
12616 9455 2
12617 39452 60
12618 2617 23
12619 48627 37
12620 42784 12
12621 47782 53
12622 35826 36
12623 28458 19
12624 40269 38
12625 2580 3
12626 47521 58
12627 28041 9
12628 27288 13
12629 5294 40
12630 39852 45
12631 35876 7
12632 15051 6
12633 11522 48
12634 24305 31
12635 24109 37
12636 29893 21
12637 35908 41
12638 6584 23
12639 15601 54
12640 25763 16
12641 31249 18
12642 32537 35
12643 1460 23
12644 17017 50
12645 48869 39
12646 41397 41
12647 45867 32
12648 20972 16
12649 29328 37
12650 28758 58
12651 45310 58
12652 19053 33
12653 15064 32
12654 15252 5
12655 34552 56
12656 46168 7
12657 41269 25
12658 27723 16
12659 11293 48
12660 22748 18
12661 49823 55
12662 37926 33
12663 4639 36
12664 43723 29
12665 42666 7
12666 10784 28
12667 9035 43
12668 31743 25
12669 13255 10
12670 1139 10
12671 12090 40
12672 4458 6
12673 23631 21
12674 25618 16
12675 35692 30
12676 38443 12
12677 21448 31
12678 29750 11
12679 24701 32
12680 24149 51
12681 20954 23
12682 28657 19
12683 16946 39
12684 41437 35
12685 5378 42
12686 35035 49
12687 48697 15
12688 7530 40
12689 1985 30
12690 9778 20
12691 22808 37
12692 24808 44
12693 28874 54
12694 41139 37
12695 2008 12
12696 2423 23
12697 11686 16
12698 6744 15
12699 19525 21
12700 36507 48
12701 34777 34
12702 11472 5
12703 18441 50
12704 6626 45
12705 47001 26
12706 9688 52
12707 17052 38
12708 48629 28
12709 32202 42
12710 292 4
12711 26691 47
12712 4964 37
12713 21986 12
12714 46409 30
12715 3927 47
12716 43923 60
12717 16938 41
12718 3668 2
12719 5124 58
12720 9314 32
12721 2431 47
12722 35107 36
12723 11095 52
12724 29057 21
12725 41720 51
12726 41923 10
12727 42894 5
12728 23373 28
12729 14101 13
12730 49635 30
12731 23251 28
12732 36646 41
12733 30163 17
12734 40160 57
12735 26956 18
12736 30119 21
12737 47386 40
12738 47441 9
12739 8145 6
12740 36983 37
12741 38995 8
12742 9954 11
12743 46930 29
12744 19566 16
12745 13200 29
12746 14728 24
12747 32768 60
12748 21370 10
12749 24267 3
12750 10710 33
12751 39076 36
12752 1668 12
12753 23498 37
12754 44661 44
12755 48467 38
12756 15189 16
12757 22003 15
12758 34805 58
12759 44132 4
12760 45104 45
12761 22548 9
12762 38729 33
12763 11773 22
12764 8876 9
12765 1505 46
12766 32218 30
12767 33153 49
12768 39054 31
12769 22245 6
12770 32064 24
12771 28668 56
12772 21941 26
12773 25054 36
12774 35671 34
12775 36578 42
12776 1235 53
12777 32571 55
12778 17704 13
12779 20211 58
12780 583 14
12781 27242 5
12782 33640 43
12783 948 11
12784 45945 3
12785 5751 23
12786 47923 5
12787 3980 50
12788 6369 38
12789 48416 35
12790 6888 53
12791 45924 54
12792 46653 58
12793 39813 24
12794 16760 18
12795 10048 18
12796 38706 11
12797 23345 16
12798 2268 55
12799 11779 59
12800 39161 59
12801 37307 46
12802 48738 44
12803 39126 51
12804 9253 33
12805 17385 30
12806 3982 30
12807 40132 15
12808 32885 4
12809 16544 5
12810 42687 33
12811 13918 33
12812 4975 37
12813 38790 34
12814 12925 28
12815 6389 42
12816 20161 23
12817 4309 4
12818 13668 36
12819 18069 56
12820 47068 48
12821 33130 32
12822 29188 43
12823 35534 17
12824 46801 10
12825 3466 23
12826 20180 37
12827 16840 38
12828 32620 2
12829 18630 12
12830 35701 4
12831 29357 15
12832 10741 49
12833 19918 3
12834 8984 31
12835 29140 38
12836 19421 37
12837 6172 36
12838 46354 26
12839 27768 36
12840 8276 17
12841 33118 11
12842 47447 38
12843 5824 42
12844 7129 55
12845 33126 30
12846 43413 46
12847 35855 36
12848 35235 3
12849 49216 48
12850 7668 55
12851 31525 27
12852 47272 28
12853 8064 19
12854 17886 18
12855 3373 13
12856 14258 36
12857 26477 33
12858 3910 32
12859 1561 4
12860 27150 49
12861 11548 18
12862 28890 29
12863 17690 56
12864 38844 28
12865 46139 45
12866 39992 28
12867 29302 51
12868 35823 46
12869 16205 5
12870 46284 25
12871 36610 23
12872 42767 6
12873 24627 32
12874 10253 39
12875 21155 34
12876 41046 22
12877 11872 27
12878 20832 37
12879 9366 14
12880 8021 58
12881 41279 47
12882 49577 42
12883 21456 29
12884 18378 18
12885 18797 58
12886 44755 53
12887 48489 33
12888 17911 25
12889 26091 50
12890 29754 50
12891 24684 49
12892 7961 33
12893 10527 30
12894 18023 45
12895 12310 26
12896 22831 57
12897 30790 7
12898 8207 30
12899 49971 34
12900 2371 21
12901 34214 45
12902 49053 30
12903 25132 42
12904 11178 12
12905 6018 5
12906 38461 15
12907 36647 53
12908 20376 44
12909 46444 53
12910 11804 58
12911 42684 11
12912 19638 27
12913 27847 38
12914 33279 13
12915 35447 27
12916 1565 33
12917 21374 9
12918 10886 10
12919 17186 24
12920 44223 59
12921 2052 50
12922 13325 9
12923 40430 59
12924 13164 34
12925 28868 2
12926 22191 12
12927 34514 56
12928 28934 26
12929 7992 20
12930 18475 11
12931 36835 44
12932 23423 8
12933 39045 4
12934 8268 43
12935 19501 17
12936 39244 42
12937 14407 56
12938 23789 35
12939 9646 14
12940 4270 28
12941 49060 54
12942 31410 20
12943 13204 2
12944 28935 39
12945 24858 57
12946 36442 7
12947 36744 21
12948 3108 29
12949 47717 3
12950 27597 10
12951 20716 18
12952 42475 16
12953 11434 41
12954 48989 46
12955 49262 21
12956 45076 50
12957 10482 38
12958 30665 51
12959 21466 22
12960 42370 39
12961 48267 43
12962 42016 10
12963 2382 22
12964 4245 28
12965 46511 9
12966 17679 6
12967 22241 51
12968 1702 52
12969 30135 60
12970 24699 39
12971 44775 4
12972 32292 45
12973 9251 11
12974 2917 48
12975 28539 13
12976 40011 35
12977 9559 56
12978 7973 18
12979 44074 27
12980 30507 60
12981 19868 3
12982 11733 7
12983 29292 27
12984 43104 16
12985 46225 57
12986 5348 37
12987 7355 9
12988 22321 7
12989 17621 22
12990 17904 51
12991 11128 60
12992 4300 3
12993 38544 26
12994 9179 46
12995 7222 31
12996 29127 55
12997 10488 52
12998 12830 48
12999 12045 20
13000 9048 59
13001 23428 23
13002 41279 29
13003 17467 26
13004 25327 37
13005 988 44
13006 39727 23
13007 7093 9
13008 365 25
13009 8264 56
13010 14119 49
13011 10201 8
13012 37655 33
13013 35132 57
13014 39291 41
13015 46313 22
13016 20946 14
13017 31018 22
13018 48074 13
13019 40974 27
13020 41164 15
13021 2116 19
13022 44798 14
13023 10507 14
13024 7853 22
13025 32929 34
13026 28121 21
13027 37712 51
13028 8992 26
13029 24472 52
13030 12021 57
13031 29794 40
13032 33208 15
13033 7294 53
13034 3026 8
13035 462 29
13036 34901 55
13037 44763 42
13038 7589 58
13039 37176 7
13040 14698 45
13041 6289 44
13042 15849 35
13043 35156 30
13044 41218 52
13045 9278 28
13046 32760 16
13047 13822 20
13048 17039 6
13049 3373 36
13050 43048 50
13051 33896 48
13052 21256 40
13053 38049 14
13054 48917 55
13055 19198 24
13056 34498 30
13057 36024 26
13058 33516 23
13059 25593 45
13060 6774 35
13061 7328 38
13062 41295 37
13063 421 45
13064 6084 11
13065 44995 27
13066 3072 51
13067 48527 33
13068 14067 45
13069 34496 5
13070 23897 59
13071 44424 49
13072 47079 15
13073 40926 28
13074 36987 53
13075 38582 59
13076 46238 40
13077 28399 34
13078 15502 16
13079 18773 52
13080 6337 3
13081 29903 24
13082 34266 13
13083 27534 2
13084 46045 26
13085 13877 49
13086 48514 52
13087 30230 11
13088 2691 15
13089 42759 25
13090 33500 21
13091 10708 25
13092 35293 21
13093 2929 27
13094 16695 11
13095 21721 32
13096 16131 9
13097 33138 27
13098 8119 24
13099 30144 20
13100 23296 58
13101 23079 43
13102 3700 37
13103 36853 12
13104 28082 7
13105 34014 39
13106 16996 5
13107 5089 47
13108 5911 43
13109 21609 50
13110 41077 41
13111 12572 31
13112 36331 26
13113 8405 54
13114 44369 43
13115 49903 43
13116 18586 30
13117 15841 26
13118 34280 3
13119 23908 43
13120 24882 9
13121 31114 23
13122 15400 53
13123 19416 40
13124 25396 58
13125 24921 53
13126 40978 49
13127 18294 23
13128 47181 55
13129 1569 50
13130 20234 12
13131 9372 32
13132 8159 33
13133 16906 19
13134 12777 30
13135 40417 50
13136 39395 47
13137 18736 11
13138 4879 36
13139 6080 60
13140 17421 12
13141 8591 52
13142 9237 19
13143 44232 24
13144 15456 19
13145 39678 8
13146 44419 45
13147 1714 10
13148 29470 23
13149 33024 53
13150 11299 60
13151 16073 43
13152 47108 47
13153 27611 25
13154 38961 51
13155 24756 5
13156 21854 52
13157 27162 25
13158 41851 31
13159 2653 40
13160 14105 52
13161 1407 2
13162 17732 54
13163 1149 42
13164 16060 48
13165 27418 55
13166 27356 37
13167 1283 11
13168 36558 29
13169 1133 48
13170 23087 59
13171 47445 31
13172 28743 45
13173 11417 22
13174 31065 35
13175 27445 48
13176 5492 16
13177 32449 25
13178 4910 51
13179 28925 34
13180 42152 35
13181 2594 38
13182 4221 46
13183 43285 19
13184 5369 38
13185 19657 36
13186 49615 27
13187 499 24
13188 14619 9
13189 32358 38
13190 17783 34
13191 26086 46
13192 16706 56
13193 36505 12
13194 30646 2
13195 28076 58
13196 37164 22
13197 6894 10
13198 43201 6
13199 14746 10
13200 14692 16
